gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z
0.36621094,-2.380371,-3.3569336,-0.062249243,-0.04070143,-9.822212
0.4272461,-2.5634766,-3.2348633,-0.053869538,-0.037110128,-9.825804
0.30517578,-2.5024414,-3.2958984,-0.055066638,-0.033518825,-9.838972
0.36621094,-2.4414062,-3.2958984,-0.05746084,-0.03232172,-9.825804
0.36621094,-2.5024414,-3.3569336,-0.06943185,-0.027533319,-9.830592
0.36621094,-2.4414062,-3.3569336,-0.07062895,-0.01436521,-9.840169
0.36621094,-2.5024414,-3.2958984,-0.093373865,-0.033518825,-9.817424
0.4272461,-2.380371,-3.3569336,-0.089782566,-0.045489833,-9.824607
0.36621094,-2.5024414,-3.2958984,-0.08499416,-0.049081136,-9.842564
0.30517578,-2.5024414,-3.2958984,-0.094570965,-0.044292733,-9.8198185
0.36621094,-2.5024414,-3.2958984,-0.11133038,-0.04309563,-9.816227
0.4272461,-2.5024414,-3.3569336,-0.110133275,-0.039504327,-9.810242
0.36621094,-2.5024414,-3.2958984,-0.08499416,-0.03232172,-9.834184
0.36621094,-2.4414062,-3.2958984,-0.073023155,-0.017956512,-9.837775
0.36621094,-2.380371,-3.2958984,-0.06943185,-0.009576807,-9.836577
0.36621094,-2.5024414,-3.2958984,-0.06943185,-0.02873042,-9.829395
0.36621094,-2.5024414,-3.3569336,-0.075417355,-0.04189853,-9.824607
0.30517578,-2.5634766,-3.3569336,-0.061052144,-0.037110128,-9.8198185
0.30517578,-2.4414062,-3.3569336,-0.06823475,-0.038307227,-9.827001
0.24414062,-2.5024414,-3.3569336,-0.08259996,-0.031124622,-9.835381
0.30517578,-2.5634766,-3.4179688,-0.088585466,-0.02633622,-9.824607
0.30517578,-2.5634766,-3.2958984,-0.094570965,-0.025139118,-9.841366
0.36621094,-2.4414062,-3.3569336,-0.08619126,-0.04309563,-9.82341
0.30517578,-2.5024414,-3.2958984,-0.08379706,-0.044292733,-9.82341
0.36621094,-2.5024414,-3.3569336,-0.08379706,-0.04309563,-9.813833
0.4272461,-2.5024414,-3.2958984,-0.075417355,-0.044292733,-9.81503
0.4272461,-2.5024414,-3.3569336,-0.073023155,-0.03232172,-9.827001
0.36621094,-2.4414062,-3.3569336,-0.06703765,-0.033518825,-9.846154
0.30517578,-2.5024414,-3.4179688,-0.074220255,-0.034715924,-9.836577
0.36621094,-2.4414062,-3.3569336,-0.073023155,-0.03232172,-9.834184
0.30517578,-2.4414062,-3.3569336,-0.06943185,-0.027533319,-9.849746
0.36621094,-2.5024414,-3.3569336,-0.079008654,-0.04309563,-9.8198185
0.30517578,-2.5024414,-3.4179688,-0.076614454,-0.044292733,-9.80665
0.36621094,-2.5024414,-3.3569336,-0.08619126,-0.044292733,-9.8198185
0.36621094,-2.5634766,-3.2958984,-0.094570965,-0.04189853,-9.827001
0.36621094,-2.5024414,-3.3569336,-0.089782566,-0.04070143,-9.82341
0.36621094,-2.4414062,-3.2958984,-0.09935937,-0.037110128,-9.828198
0.36621094,-2.5024414,-3.2958984,-0.088585466,-0.04309563,-9.835381
0.36621094,-2.4414062,-3.3569336,-0.076614454,-0.044292733,-9.818622
0.36621094,-2.380371,-3.4179688,-0.08259996,-0.044292733,-9.813833
0.24414062,-2.5024414,-3.3569336,-0.08259996,-0.044292733,-9.80665
0.30517578,-2.380371,-3.4179688,-0.05746084,-0.02873042,-9.824607
0.36621094,-2.4414062,-3.3569336,-0.061052144,-0.035913024,-9.829395
0.36621094,-2.4414062,-3.4179688,-0.06584055,-0.02633622,-9.838972
0.30517578,-2.4414062,-3.4179688,-0.076614454,-0.037110128,-9.848549
0.4272461,-2.5024414,-3.4179688,-0.095768064,-0.038307227,-9.840169
0.36621094,-2.4414062,-3.4179688,-0.09935937,-0.039504327,-9.825804
0.36621094,-2.4414062,-3.4179688,-0.09816227,-0.045489833,-9.832987
0.4272461,-2.380371,-3.4179688,-0.10055647,-0.046686932,-9.832987
0.36621094,-2.5024414,-3.2958984,-0.092176765,-0.04309563,-9.825804
0.4272461,-2.5024414,-3.3569336,-0.09935937,-0.035913024,-9.832987
0.36621094,-2.4414062,-3.479004,-0.077811554,-0.02633622,-9.835381
0.4272461,-2.4414062,-3.479004,-0.074220255,-0.025139118,-9.849746
0.4272461,-2.4414062,-3.4179688,-0.051475335,-0.022744916,-9.836577
0.36621094,-2.4414062,-3.3569336,-0.051475335,-0.03232172,-9.827001
0.36621094,-2.5024414,-3.4179688,-0.06703765,-0.031124622,-9.847352
0.30517578,-2.4414062,-3.4179688,-0.08379706,-0.04309563,-9.828198
0.36621094,-2.4414062,-3.3569336,-0.08259996,-0.044292733,-9.827001
0.30517578,-2.4414062,-3.479004,-0.09696517,-0.044292733,-9.827001
0.36621094,-2.5024414,-3.3569336,-0.10175357,-0.04309563,-9.831789
0.4272461,-2.4414062,-3.4179688,-0.11252748,-0.04309563,-9.824607
0.30517578,-2.5024414,-3.479004,-0.09935937,-0.04309563,-9.832987
0.24414062,-2.4414062,-3.4179688,-0.08140286,-0.037110128,-9.838972
0.36621094,-2.5024414,-3.3569336,-0.05865794,-0.04189853,-9.836577
0.36621094,-2.4414062,-3.4179688,-0.062249243,-0.034715924,-9.829395
0.4272461,-2.5024414,-3.4179688,-0.061052144,-0.037110128,-9.831789
0.36621094,-2.5024414,-3.4179688,-0.06464344,-0.020350715,-9.848549
0.36621094,-2.380371,-3.479004,-0.061052144,-0.04189853,-9.830592
0.36621094,-2.4414062,-3.4179688,-0.076614454,-0.044292733,-9.831789
0.4272461,-2.5024414,-3.479004,-0.10414778,-0.04189853,-9.832987
0.36621094,-2.5634766,-3.479004,-0.11492168,-0.04189853,-9.837775
0.36621094,-2.4414062,-3.4179688,-0.10534488,-0.04309563,-9.834184
0.30517578,-2.4414062,-3.4179688,-0.08738836,-0.04309563,-9.829395
0.36621094,-2.4414062,-3.4179688,-0.093373865,-0.044292733,-9.829395
0.30517578,-2.4414062,-3.4179688,-0.074220255,-0.04309563,-9.834184
0.4272461,-2.5024414,-3.4179688,-0.062249243,-0.03232172,-9.848549
0.30517578,-2.380371,-3.4179688,-0.06584055,-0.020350715,-9.849746
0.4272461,-2.380371,-3.479004,-0.059855044,-0.021547815,-9.847352
0.4272461,-2.380371,-3.479004,-0.05746084,-0.034715924,-9.844957
0.36621094,-2.380371,-3.479004,-0.06464344,-0.031124622,-9.830592
0.36621094,-2.4414062,-3.4179688,-0.08020575,-0.04189853,-9.836577
0.30517578,-2.4414062,-3.3569336,-0.094570965,-0.035913024,-9.842564
0.30517578,-2.380371,-3.4179688,-0.08738836,-0.04309563,-9.830592
0.36621094,-2.4414062,-3.4179688,-0.088585466,-0.04309563,-9.832987
0.36621094,-2.5024414,-3.479004,-0.08619126,-0.044292733,-9.829395
0.4272461,-2.4414062,-3.479004,-0.076614454,-0.04309563,-9.838972
0.36621094,-2.4414062,-3.479004,-0.08379706,-0.038307227,-9.847352
0.4272461,-2.4414062,-3.4179688,-0.08140286,-0.038307227,-9.842564
0.4272461,-2.4414062,-3.3569336,-0.06344634,-0.034715924,-9.844957
0.4272461,-2.4414062,-3.4179688,-0.05746084,-0.039504327,-9.830592
0.36621094,-2.319336,-3.4179688,-0.055066638,-0.029927522,-9.847352
0.4272461,-2.4414062,-3.540039,-0.075417355,-0.033518825,-9.847352
0.36621094,-2.380371,-3.479004,-0.08259996,-0.04189853,-9.846154
0.36621094,-2.4414062,-3.4179688,-0.08140286,-0.04189853,-9.842564
0.30517578,-2.4414062,-3.4179688,-0.08738836,-0.04309563,-9.841366
0.36621094,-2.5024414,-3.4179688,-0.09935937,-0.03232172,-9.846154
0.36621094,-2.5024414,-3.3569336,-0.088585466,-0.04309563,-9.840169
0.4272461,-2.380371,-3.4179688,-0.088585466,-0.04309563,-9.827001
0.36621094,-2.4414062,-3.479004,-0.075417355,-0.044292733,-9.831789
0.4272461,-2.5024414,-3.4179688,-0.073023155,-0.044292733,-9.836577
0.36621094,-2.4414062,-3.4179688,-0.077811554,-0.04189853,-9.832987
0.36621094,-2.4414062,-3.4179688,-0.08499416,-0.02633622,-9.840169
0.4272461,-2.4414062,-3.3569336,-0.06703765,-0.017956512,-9.848549
0.4272461,-2.4414062,-3.4179688,-0.06344634,-0.021547815,-9.849746
0.48828125,-2.4414062,-3.479004,-0.05746084,-0.037110128,-9.8437605
0.36621094,-2.5024414,-3.4179688,-0.07062895,-0.04309563,-9.828198
0.36621094,-2.380371,-3.3569336,-0.077811554,-0.04309563,-9.836577
0.30517578,-2.4414062,-3.3569336,-0.08140286,-0.044292733,-9.840169
0.30517578,-2.4414062,-3.479004,-0.08379706,-0.044292733,-9.835381
0.36621094,-2.4414062,-3.4179688,-0.08379706,-0.037110128,-9.82341
0.36621094,-2.5024414,-3.4179688,-0.092176765,-0.039504327,-9.840169
0.24414062,-2.4414062,-3.4179688,-0.092176765,-0.029927522,-9.846154
0.36621094,-2.5024414,-3.4179688,-0.08259996,-0.037110128,-9.849746
0.4272461,-2.5024414,-3.3569336,-0.06943185,-0.044292733,-9.841366
0.36621094,-2.5024414,-3.4179688,-0.05865794,-0.04189853,-9.832987
0.36621094,-2.4414062,-3.4179688,-0.07062895,-0.04189853,-9.838972
0.36621094,-2.380371,-3.4179688,-0.08140286,-0.029927522,-9.849746
0.30517578,-2.380371,-3.479004,-0.077811554,-0.04189853,-9.838972
0.36621094,-2.5024414,-3.4179688,-0.079008654,-0.044292733,-9.831789
0.36621094,-2.5024414,-3.4179688,-0.08259996,-0.044292733,-9.834184
0.30517578,-2.4414062,-3.4179688,-0.08379706,-0.044292733,-9.834184
0.36621094,-2.4414062,-3.4179688,-0.09696517,-0.04309563,-9.837775
0.36621094,-2.4414062,-3.2958984,-0.08499416,-0.04309563,-9.825804
0.36621094,-2.5634766,-3.3569336,-0.077811554,-0.04070143,-9.844957
0.36621094,-2.4414062,-3.4179688,-0.073023155,-0.031124622,-9.849746
0.36621094,-2.4414062,-3.4179688,-0.06464344,-0.031124622,-9.841366
0.36621094,-2.4414062,-3.540039,-0.06464344,-0.035913024,-9.831789
0.30517578,-2.380371,-3.479004,-0.061052144,-0.04189853,-9.840169
0.36621094,-2.4414062,-3.479004,-0.07182605,-0.044292733,-9.831789
0.36621094,-2.5024414,-3.3569336,-0.079008654,-0.044292733,-9.828198
0.4272461,-2.5024414,-3.4179688,-0.08738836,-0.03232172,-9.842564
0.18310547,-2.4414062,-3.4179688,-0.095768064,-0.025139118,-9.849746
0.30517578,-2.4414062,-3.4179688,-0.089782566,-0.033518825,-9.848549
0.36621094,-2.4414062,-3.479004,-0.079008654,-0.04189853,-9.8437605
0.36621094,-2.4414062,-3.4179688,-0.07182605,-0.045489833,-9.835381
0.48828125,-2.4414062,-3.479004,-0.061052144,-0.046686932,-9.836577
0.36621094,-2.4414062,-3.479004,-0.079008654,-0.044292733,-9.832987
0.30517578,-2.5024414,-3.479004,-0.077811554,-0.04309563,-9.835381
0.36621094,-2.4414062,-3.4179688,-0.08259996,-0.031124622,-9.849746
0.48828125,-2.4414062,-3.479004,-0.076614454,-0.02873042,-9.849746
0.36621094,-2.5024414,-3.479004,-0.074220255,-0.04309563,-9.841366
0.4272461,-2.4414062,-3.4179688,-0.075417355,-0.044292733,-9.836577
0.36621094,-2.380371,-3.4179688,-0.06584055,-0.047884032,-9.834184
0.36621094,-2.5024414,-3.4179688,-0.053869538,-0.049081136,-9.838972
0.36621094,-2.4414062,-3.4179688,-0.06344634,-0.037110128,-9.841366
0.48828125,-2.4414062,-3.3569336,-0.08259996,-0.016759412,-9.8437605
0.36621094,-2.4414062,-3.4179688,-0.09816227,0.005985504,-9.847352
0.30517578,-2.4414062,-3.4179688,-0.09816227,0.011971008,-9.849746
0.30517578,-2.380371,-3.479004,-0.075417355,-0.04189853,-9.844957
0.36621094,-2.4414062,-3.479004,-0.073023155,-0.046686932,-9.832987
0.36621094,-2.380371,-3.3569336,-0.061052144,-0.055066638,-9.847352
0.36621094,-2.4414062,-3.4179688,-0.079008654,-0.046686932,-9.834184
0.4272461,-2.4414062,-3.4179688,-0.07062895,-0.033518825,-9.849746
0.30517578,-2.5024414,-3.4179688,-0.06584055,-0.025139118,-9.849746
0.36621094,-2.5024414,-3.479004,-0.076614454,-0.02873042,-9.847352
0.30517578,-2.380371,-3.4179688,-0.073023155,-0.025139118,-9.848549
0.30517578,-2.4414062,-3.4179688,-0.08499416,-0.038307227,-9.848549
0.30517578,-2.4414062,-3.3569336,-0.07182605,-0.044292733,-9.836577
0.4272461,-2.4414062,-3.4179688,-0.06703765,-0.045489833,-9.818622
0.4272461,-2.4414062,-3.4179688,-0.06584055,-0.044292733,-9.821015
0.36621094,-2.4414062,-3.479004,-0.06584055,-0.037110128,-9.832987
0.4272461,-2.380371,-3.479004,-0.08619126,-0.016759412,-9.842564
0.36621094,-2.5024414,-3.479004,-0.094570965,-0.008379706,-9.850943
0.36621094,-2.4414062,-3.479004,-0.08379706,-0.009576807,-9.850943
0.36621094,-2.5024414,-3.4179688,-0.08259996,-0.050278235,-9.837775
0.36621094,-2.380371,-3.3569336,-0.08619126,-0.051475335,-9.831789
0.4272461,-2.5024414,-3.3569336,-0.08738836,-0.046686932,-9.830592
0.30517578,-2.380371,-3.3569336,-0.08140286,-0.04309563,-9.831789
0.30517578,-2.4414062,-3.3569336,-0.076614454,-0.034715924,-9.849746
0.36621094,-2.4414062,-3.4179688,-0.06344634,-0.01436521,-9.849746
0.4272461,-2.380371,-3.4179688,-0.07062895,-0.01316811,-9.847352
0.4272461,-2.4414062,-3.4179688,-0.06584055,-0.023942016,-9.849746
0.36621094,-2.4414062,-3.3569336,-0.074220255,-0.04070143,-9.846154
0.36621094,-2.4414062,-3.3569336,-0.06943185,-0.04189853,-9.837775
0.30517578,-2.5024414,-3.3569336,-0.06823475,-0.047884032,-9.835381
0.36621094,-2.319336,-3.4179688,-0.06584055,-0.04309563,-9.847352
0.36621094,-2.4414062,-3.540039,-0.08499416,-0.038307227,-9.844957
0.36621094,-2.380371,-3.4179688,-0.09816227,-0.01436521,-9.849746
0.30517578,-2.4414062,-3.4179688,-0.094570965,-0.038307227,-9.849746
0.36621094,-2.380371,-3.3569336,-0.08619126,-0.04309563,-9.835381
0.30517578,-2.4414062,-3.3569336,-0.06823475,-0.045489833,-9.834184
0.30517578,-2.5024414,-3.3569336,-0.07062895,-0.044292733,-9.827001
0.36621094,-2.4414062,-3.4179688,-0.062249243,-0.04070143,-9.848549
0.36621094,-2.4414062,-3.4179688,-0.06464344,-0.04070143,-9.837775
0.48828125,-2.4414062,-3.3569336,-0.062249243,-0.019153614,-9.849746
0.48828125,-2.4414062,-3.3569336,-0.06344634,-0.009576807,-9.849746
0.30517578,-2.380371,-3.4179688,-0.07182605,-0.009576807,-9.849746
0.30517578,-2.4414062,-3.4179688,-0.077811554,-0.023942016,-9.849746
0.36621094,-2.5634766,-3.479004,-0.093373865,-0.037110128,-9.846154
0.4272461,-2.5634766,-3.4179688,-0.089782566,-0.050278235,-9.847352
0.30517578,-2.5024414,-3.4179688,-0.08020575,-0.051475335,-9.846154
0.36621094,-2.5024414,-3.2958984,-0.08259996,-0.044292733,-9.842564
0.36621094,-2.5024414,-3.2958984,-0.093373865,-0.03232172,-9.846154
0.36621094,-2.6245117,-3.2958984,-0.06943185,-0.027533319,-9.8437605
0.4272461,-2.5024414,-3.3569336,-0.06823475,-0.035913024,-9.849746
0.36621094,-2.5024414,-3.2958984,-0.06703765,-0.04189853,-9.836577
0.30517578,-2.5024414,-3.2348633,-0.06344634,-0.035913024,-9.846154
0.4272461,-2.5024414,-3.3569336,-0.07182605,-0.034715924,-9.847352
0.36621094,-2.5634766,-3.3569336,-0.06943185,-0.034715924,-9.838972
0.30517578,-2.5634766,-3.2958984,-0.073023155,-0.04070143,-9.8198185
0.36621094,-2.5634766,-3.2958984,-0.076614454,-0.022744916,-9.8437605
0.36621094,-2.5634766,-3.2958984,-0.08738836,-0.02873042,-9.82341
0.24414062,-2.5024414,-3.2958984,-0.08259996,-0.04189853,-9.82341
0.30517578,-2.4414062,-3.2958984,-0.08499416,-0.044292733,-9.825804
0.36621094,-2.4414062,-3.2958984,-0.079008654,-0.047884032,-9.832987
0.30517578,-2.5024414,-3.2958984,-0.06464344,-0.044292733,-9.824607
0.36621094,-2.5024414,-3.2348633,-0.06823475,-0.04189853,-9.824607
0.36621094,-2.5634766,-3.2958984,-0.06703765,-0.034715924,-9.836577
0.36621094,-2.5024414,-3.2958984,-0.06703765,-0.010773907,-9.838972
0.30517578,-2.4414062,-3.4179688,-0.06823475,-0.015562311,-9.849746
0.4272461,-2.4414062,-3.479004,-0.079008654,-0.02873042,-9.842564
0.36621094,-2.5024414,-3.479004,-0.076614454,-0.035913024,-9.838972
0.4272461,-2.5024414,-3.479004,-0.08259996,-0.04309563,-9.836577
0.48828125,-2.5634766,-3.4179688,-0.08619126,-0.044292733,-9.827001
0.30517578,-2.4414062,-3.479004,-0.10055647,-0.039504327,-9.834184
0.36621094,-2.4414062,-3.4179688,-0.08499416,-0.031124622,-9.841366
0.4272461,-2.5024414,-3.4179688,-0.08259996,-0.015562311,-9.849746
0.36621094,-2.5024414,-3.479004,-0.06703765,-0.019153614,-9.837775
0.24414062,-2.5024414,-3.4179688,-0.05746084,-0.034715924,-9.832987
0.30517578,-2.5024414,-3.3569336,-0.050278235,-0.039504327,-9.82341
0.48828125,-2.380371,-3.3569336,-0.06823475,-0.04309563,-9.818622
0.30517578,-2.4414062,-3.479004,-0.08140286,-0.04309563,-9.836577
0.30517578,-2.4414062,-3.4179688,-0.09935937,-0.035913024,-9.841366
0.4272461,-2.380371,-3.479004,-0.108936176,-0.007182605,-9.848549
0.4272461,-2.4414062,-3.540039,-0.10295067,-0.02633622,-9.847352
0.30517578,-2.4414062,-3.4179688,-0.093373865,-0.045489833,-9.835381
0.36621094,-2.380371,-3.4179688,-0.08738836,-0.05267244,-9.831789
0.4272461,-2.380371,-3.4179688,-0.08379706,-0.047884032,-9.830592
0.36621094,-2.4414062,-3.4179688,-0.05267244,-0.044292733,-9.830592
0.30517578,-2.5024414,-3.540039,-0.044292733,-0.031124622,-9.841366
0.4272461,-2.5024414,-3.4179688,-0.039504327,-0.0047884034,-9.849746
0.30517578,-2.380371,-3.479004,-0.05267244,0.017956512,-9.849746
0.36621094,-2.380371,-3.4179688,-0.076614454,0.03232172,-9.849746
0.36621094,-2.4414062,-3.479004,-0.08020575,0.0047884034,-9.849746
0.30517578,-2.380371,-3.479004,-0.079008654,-0.04189853,-9.832987
0.36621094,-2.4414062,-3.4179688,-0.073023155,-0.059855044,-9.849746
0.48828125,-2.5634766,-3.4179688,-0.08619126,-0.06464344,-9.838972
0.4272461,-2.4414062,-3.479004,-0.12210429,-0.04309563,-9.824607
0.4272461,-2.380371,-3.479004,-0.108936176,-0.04189853,-9.834184
0.36621094,-2.5024414,-3.479004,-0.079008654,-0.029927522,-9.846154
0.36621094,-2.4414062,-3.479004,-0.062249243,-0.037110128,-9.835381
0.36621094,-2.5024414,-3.3569336,-0.06464344,-0.02873042,-9.849746
0.30517578,-2.5024414,-3.4179688,-0.06584055,-0.0047884034,-9.847352
0.36621094,-2.380371,-3.4179688,-0.055066638,-0.033518825,-9.842564
0.4272461,-2.4414062,-3.3569336,-0.046686932,-0.04309563,-9.835381
0.30517578,-2.4414062,-3.4179688,-0.050278235,-0.038307227,-9.835381
0.30517578,-2.4414062,-3.479004,-0.075417355,-0.027533319,-9.8437605
0.36621094,-2.4414062,-3.4179688,-0.10654198,-0.0011971008,-9.849746
0.36621094,-2.380371,-3.479004,-0.12090719,-0.0011971008,-9.849746
0.30517578,-2.4414062,-3.4179688,-0.088585466,-0.050278235,-9.834184
0.36621094,-2.5024414,-3.3569336,-0.06823475,-0.06344634,-9.835381
0.4272461,-2.5634766,-3.4179688,-0.06464344,-0.05267244,-9.831789
0.36621094,-2.319336,-3.479004,-0.08379706,-0.046686932,-9.822212
0.4272461,-2.5024414,-3.3569336,-0.076614454,-0.033518825,-9.849746
0.36621094,-2.5024414,-3.4179688,-0.05746084,0.007182605,-9.849746
0.36621094,-2.380371,-3.4179688,-0.046686932,0.02873042,-9.848549
0.36621094,-2.380371,-3.3569336,-0.05267244,0.020350715,-9.849746
0.4272461,-2.4414062,-3.2958984,-0.074220255,-0.007182605,-9.849746
0.36621094,-2.5634766,-3.3569336,-0.090979666,-0.04309563,-9.828198
0.24414062,-2.4414062,-3.3569336,-0.092176765,-0.053869538,-9.844957
0.36621094,-2.4414062,-3.4179688,-0.092176765,-0.08020575,-9.841366
0.4272461,-2.380371,-3.3569336,-0.108936176,-0.07062895,-9.849746
0.36621094,-2.380371,-3.3569336,-0.12569559,-0.021547815,-9.847352
0.36621094,-2.5024414,-3.479004,-0.10175357,-0.0035913025,-9.838972
0.30517578,-2.4414062,-3.479004,-0.061052144,-0.01316811,-9.849746
0.4272461,-2.380371,-3.3569336,-0.04309563,-0.015562311,-9.846154
0.36621094,-2.4414062,-3.4179688,-0.04070143,-0.023942016,-9.835381
0.30517578,-2.4414062,-3.4179688,-0.046686932,-0.017956512,-9.841366
0.30517578,-2.5024414,-3.479004,-0.055066638,-0.009576807,-9.849746
0.4272461,-2.5024414,-3.4179688,-0.05865794,-0.038307227,-9.837775
0.36621094,-2.4414062,-3.3569336,-0.06344634,-0.04189853,-9.832987
0.36621094,-2.380371,-3.4179688,-0.09935937,-0.04309563,-9.837775
0.36621094,-2.380371,-3.3569336,-0.1364695,-0.04070143,-9.842564
0.4272461,-2.4414062,-3.4179688,-0.15203181,-0.044292733,-9.831789
0.36621094,-2.4414062,-3.4179688,-0.11492168,-0.050278235,-9.835381
0.36621094,-2.4414062,-3.4179688,-0.06823475,-0.046686932,-9.838972
0.30517578,-2.380371,-3.3569336,-0.05865794,-0.029927522,-9.8437605
0.36621094,-2.4414062,-3.3569336,-0.05267244,0.0047884034,-9.846154
0.36621094,-2.5024414,-3.3569336,-0.055066638,0.01436521,-9.848549
0.30517578,-2.5024414,-3.4179688,-0.047884032,0.007182605,-9.849746
0.4272461,-2.4414062,-3.3569336,-0.034715924,-0.027533319,-9.844957
0.4272461,-2.380371,-3.479004,-0.044292733,-0.045489833,-9.846154
0.36621094,-2.5024414,-3.3569336,-0.05865794,-0.049081136,-9.842564
0.48828125,-2.4414062,-3.4179688,-0.093373865,-0.044292733,-9.842564
0.48828125,-2.380371,-3.479004,-0.12449849,-0.04309563,-9.8437605
0.36621094,-2.380371,-3.479004,-0.11731588,-0.04309563,-9.8437605
0.36621094,-2.4414062,-3.4179688,-0.09935937,-0.04309563,-9.834184
0.36621094,-2.5024414,-3.4179688,-0.092176765,-0.04309563,-9.842564
0.30517578,-2.5024414,-3.3569336,-0.08738836,-0.04189853,-9.835381
0.30517578,-2.5634766,-3.3569336,-0.05746084,-0.033518825,-9.832987
0.30517578,-2.380371,-3.3569336,-0.044292733,-0.037110128,-9.838972
0.4272461,-2.5024414,-3.4179688,-0.047884032,-0.021547815,-9.8437605
0.36621094,-2.4414062,-3.479004,-0.05267244,-0.01316811,-9.849746
0.36621094,-2.4414062,-3.4179688,-0.08140286,-0.01316811,-9.849746
0.30517578,-2.4414062,-3.4179688,-0.10055647,-0.023942016,-9.848549
0.24414062,-2.4414062,-3.479004,-0.107739076,-0.04309563,-9.841366
0.24414062,-2.4414062,-3.4179688,-0.09696517,-0.050278235,-9.8437605
0.36621094,-2.5024414,-3.3569336,-0.09935937,-0.05626374,-9.8437605
0.30517578,-2.380371,-3.479004,-0.11133038,-0.033518825,-9.838972
0.36621094,-2.4414062,-3.4179688,-0.090979666,0.0,-9.849746
0.4272461,-2.5024414,-3.4179688,-0.06344634,-0.0011971008,-9.849746
0.36621094,-2.5024414,-3.479004,-0.047884032,-0.007182605,-9.844957
0.30517578,-2.5024414,-3.4179688,-0.045489833,-0.027533319,-9.848549
0.30517578,-2.5024414,-3.3569336,-0.046686932,-0.027533319,-9.847352
0.4272461,-2.5634766,-3.3569336,-0.05865794,-0.039504327,-9.832987
0.30517578,-2.4414062,-3.4179688,-0.059855044,-0.039504327,-9.841366
0.36621094,-2.380371,-3.3569336,-0.06823475,-0.04309563,-9.825804
0.36621094,-2.380371,-3.4179688,-0.08499416,-0.044292733,-9.835381
0.24414062,-2.4414062,-3.4179688,-0.09935937,-0.038307227,-9.846154
0.24414062,-2.5024414,-3.4179688,-0.12090719,-0.034715924,-9.849746
0.36621094,-2.380371,-3.4179688,-0.089782566,-0.04309563,-9.838972
0.36621094,-2.4414062,-3.3569336,-0.075417355,-0.044292733,-9.827001
0.36621094,-2.5024414,-3.4179688,-0.05626374,-0.039504327,-9.841366
0.36621094,-2.380371,-3.4179688,-0.05865794,-0.011971008,-9.848549
0.36621094,-2.4414062,-3.4179688,-0.055066638,-0.007182605,-9.848549
0.36621094,-2.380371,-3.3569336,-0.061052144,-0.02873042,-9.849746
0.4272461,-2.4414062,-3.3569336,-0.053869538,-0.034715924,-9.837775
0.4272461,-2.4414062,-3.4179688,-0.06464344,-0.038307227,-9.835381
0.4272461,-2.5024414,-3.4179688,-0.08738836,-0.044292733,-9.835381
0.36621094,-2.4414062,-3.3569336,-0.10654198,-0.044292733,-9.827001
0.36621094,-2.380371,-3.4179688,-0.11971009,-0.04309563,-9.829395
0.36621094,-2.5024414,-3.4179688,-0.11611878,-0.04309563,-9.846154
0.30517578,-2.4414062,-3.3569336,-0.08379706,-0.04189853,-9.841366
0.36621094,-2.5024414,-3.3569336,-0.075417355,-0.035913024,-9.841366
0.30517578,-2.4414062,-3.4179688,-0.05626374,-0.02873042,-9.828198
0.30517578,-2.5024414,-3.479004,-0.055066638,-0.029927522,-9.846154
0.30517578,-2.5024414,-3.479004,-0.053869538,-0.03232172,-9.840169
0.36621094,-2.4414062,-3.479004,-0.047884032,-0.025139118,-9.838972
0.36621094,-2.380371,-3.540039,-0.061052144,-0.035913024,-9.829395
0.36621094,-2.5634766,-3.479004,-0.08020575,-0.03232172,-9.849746
0.36621094,-2.4414062,-3.4179688,-0.10055647,-0.04070143,-9.838972
0.36621094,-2.4414062,-3.3569336,-0.108936176,-0.04070143,-9.828198
0.48828125,-2.5024414,-3.3569336,-0.09935937,-0.04309563,-9.825804
0.4272461,-2.5024414,-3.3569336,-0.10295067,-0.04309563,-9.828198
0.4272461,-2.5024414,-3.3569336,-0.075417355,-0.04070143,-9.832987
0.36621094,-2.4414062,-3.4179688,-0.073023155,-0.04189853,-9.835381
0.36621094,-2.380371,-3.4179688,-0.05267244,-0.022744916,-9.848549
0.30517578,-2.4414062,-3.4179688,-0.051475335,-0.031124622,-9.840169
0.36621094,-2.5634766,-3.4179688,-0.053869538,-0.025139118,-9.848549
0.36621094,-2.4414062,-3.4179688,-0.075417355,-0.03232172,-9.849746
0.4272461,-2.4414062,-3.4179688,-0.08020575,-0.038307227,-9.849746
0.4272461,-2.4414062,-3.4179688,-0.088585466,-0.044292733,-9.841366
0.30517578,-2.5024414,-3.4179688,-0.09935937,-0.046686932,-9.834184
0.30517578,-2.380371,-3.4179688,-0.090979666,-0.047884032,-9.827001
0.36621094,-2.5024414,-3.4179688,-0.10534488,-0.04309563,-9.829395
0.4272461,-2.5024414,-3.540039,-0.10414778,-0.04070143,-9.829395
0.30517578,-2.5024414,-3.3569336,-0.06464344,-0.034715924,-9.840169
0.30517578,-2.4414062,-3.4179688,-0.053869538,-0.025139118,-9.846154
0.30517578,-2.4414062,-3.4179688,-0.062249243,-0.022744916,-9.838972
0.30517578,-2.5024414,-3.4179688,-0.074220255,-0.01436521,-9.841366
0.30517578,-2.4414062,-3.479004,-0.077811554,-0.029927522,-9.844957
0.30517578,-2.5024414,-3.3569336,-0.08619126,-0.04309563,-9.834184
